tx_hash,from_address,to_address,block_number,timestamp,date_utc,function,token_id_decimal,is_error,old_owner_staker,new_owner_attacker
0xac6a557eb466837b86c7ab4b2a67acf935e67810e08f66ff43b2159291140f2d,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3,0xc14D994fe7C5858c93936cc3bD42bb9467d6fB2C,25077222,1778567063,2026-05-12T06:24:23Z,bridgeNFTsV1,1953,0,0x88f516c04969f470888473458b5e09342da08b7a,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3
0x900f0d1adfed82d53c8de76d15dcc85e60dd67f18dc8635cadc28622e6231edd,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3,0xc14D994fe7C5858c93936cc3bD42bb9467d6fB2C,25077222,1778567063,2026-05-12T06:24:23Z,bridgeNFTsV1,1956,0,0x79fb7badd5efd97b8d68f17a09b61d45b6699df6,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3
0xe6de9e47489c881d114588a49d1f95c9d2e72ef0563243b84cc13080b8148aac,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3,0xc14D994fe7C5858c93936cc3bD42bb9467d6fB2C,25077222,1778567063,2026-05-12T06:24:23Z,bridgeNFTsV1,1960,0,0x2fd9abb389214cd5fe9493355641229428cc5fec,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3
0xcadb1fae1146f53a0dbce5c751840975a3639ee48d417ae7b81da362ac847f73,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3,0xc14D994fe7C5858c93936cc3bD42bb9467d6fB2C,25077222,1778567063,2026-05-12T06:24:23Z,bridgeNFTsV1,1963,0,0x9d387ab7ff693c1c26c59c3a912678b58368e9e5,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3
0xef8d1d60a9f8cc4e06fb82054347f7ab34b974545e74a74e78542676728616a2,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3,0xc14D994fe7C5858c93936cc3bD42bb9467d6fB2C,25077222,1778567063,2026-05-12T06:24:23Z,bridgeNFTsV1,1965,0,0x297946c26171008ba8c0e5642814b5fe6b842ab7,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3
0x7c74a966861b24c63de0a6900e9406afc3281ee42460983a2e48cb18c081cb6c,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3,0xc14D994fe7C5858c93936cc3bD42bb9467d6fB2C,25077222,1778567063,2026-05-12T06:24:23Z,bridgeNFTsV1,1966,0,0x280ded1b7e430bed0cbb0aace452fd2adef2b581,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3
0x24520612a67efafd7b18cef528235e5e9aa5c734cf2df8a3f9f9b2443b478f03,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3,0xc14D994fe7C5858c93936cc3bD42bb9467d6fB2C,25077222,1778567063,2026-05-12T06:24:23Z,bridgeNFTsV1,1973,0,0x37e887ce9f6fd3c9a050332ff20ece27d0f0a8e4,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3
0x961d5604358a6cfcc3fe8c059b2212f147aee7c1f47c9e118b96066419138a1f,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3,0xc14D994fe7C5858c93936cc3bD42bb9467d6fB2C,25077222,1778567063,2026-05-12T06:24:23Z,bridgeNFTsV1,1974,0,0x14cfd6b71163360b2a176ea167c2800b2deb8296,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3
0xd9e2f46c8598f6ff1e274a2041064a29987a5d6883dd17d60ed0f711204a0d07,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3,0xc14D994fe7C5858c93936cc3bD42bb9467d6fB2C,25077222,1778567063,2026-05-12T06:24:23Z,bridgeNFTsV1,1977,0,0xe5b314fa02f366b136685ef322a91586ef2364de,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3
0xb205dbbf1d41d48dc17c57c2600f89321060d5c17a019a56558e1acb3ecf7ac0,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3,0xc14D994fe7C5858c93936cc3bD42bb9467d6fB2C,25077222,1778567063,2026-05-12T06:24:23Z,bridgeNFTsV1,1984,0,0x97203b7c4699230dedce5841966930b13ba3ec92,0x7550c40e188b3da9349c9d7b941a699c2f62e0e3
